STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,Puerto Rico Departamento de Salud,Widespread,Aug-08-2009,31,2008-09
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,Puerto Rico Departamento de Salud,Regional,Aug-15-2009,32,2008-09
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,Puerto Rico Departamento de Salud,Widespread,Aug-22-2009,33,2008-09
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,Puerto Rico Departamento de Salud,Widespread,Aug-29-2009,34,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,No Activity,Oct-04-2008,40,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,No Activity,Oct-11-2008,41,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,No Activity,Oct-18-2008,42,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,No Activity,Oct-25-2008,43,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,No Activity,Nov-01-2008,44,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,No Activity,Nov-08-2008,45,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Nov-15-2008,46,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Nov-22-2008,47,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Nov-29-2008,48,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Dec-06-2008,49,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Dec-13-2008,50,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Dec-20-2008,51,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Dec-27-2008,52,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Jan-03-2009,53,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Jan-10-2009,1,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Jan-17-2009,2,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Regional,Jan-24-2009,3,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Regional,Jan-31-2009,4,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Feb-07-2009,5,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Feb-14-2009,6,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Feb-21-2009,7,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Feb-28-2009,8,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Mar-07-2009,9,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Mar-14-2009,10,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Regional,Mar-21-2009,11,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Regional,Mar-28-2009,12,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Regional,Apr-04-2009,13,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Local Activity,Apr-11-2009,14,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Apr-18-2009,15,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Apr-25-2009,16,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Local Activity,May-02-2009,17,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Local Activity,May-09-2009,18,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Local Activity,May-16-2009,19,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Local Activity,May-23-2009,20,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Local Activity,May-30-2009,21,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Jun-06-2009,22,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Jun-13-2009,23,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Jun-20-2009,24,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Jun-27-2009,25,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Widespread,Jul-04-2009,26,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Regional,Jul-11-2009,27,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Regional,Jul-18-2009,28,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Local Activity,Jul-25-2009,29,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Local Activity,Aug-01-2009,30,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Aug-08-2009,31,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Aug-15-2009,32,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,Sporadic,Aug-22-2009,33,2008-09
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,No Activity,Aug-29-2009,34,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Oct-04-2008,40,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Oct-11-2008,41,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Oct-18-2008,42,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Oct-25-2008,43,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Nov-01-2008,44,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Nov-08-2008,45,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Nov-15-2008,46,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Nov-22-2008,47,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Nov-29-2008,48,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,No Activity,Dec-06-2008,49,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Dec-13-2008,50,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Dec-20-2008,51,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Dec-27-2008,52,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Jan-03-2009,53,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Jan-10-2009,1,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Jan-17-2009,2,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Jan-24-2009,3,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Jan-31-2009,4,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Feb-07-2009,5,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Feb-14-2009,6,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Feb-21-2009,7,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Feb-28-2009,8,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Mar-07-2009,9,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Mar-14-2009,10,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Mar-21-2009,11,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Mar-28-2009,12,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Apr-04-2009,13,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Apr-11-2009,14,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Apr-18-2009,15,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Apr-25-2009,16,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,May-02-2009,17,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,May-09-2009,18,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,May-16-2009,19,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,May-23-2009,20,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,May-30-2009,21,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Jun-06-2009,22,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Jun-13-2009,23,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Jun-20-2009,24,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Jun-27-2009,25,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Jul-04-2009,26,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Jul-11-2009,27,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Jul-18-2009,28,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Jul-25-2009,29,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Aug-01-2009,30,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Aug-08-2009,31,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Aug-15-2009,32,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Aug-22-2009,33,2008-09
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Aug-29-2009,34,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,No Activity,Oct-04-2008,40,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,No Activity,Oct-11-2008,41,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,No Activity,Oct-18-2008,42,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,No Activity,Oct-25-2008,43,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,No Activity,Nov-01-2008,44,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,No Activity,Nov-08-2008,45,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,No Activity,Nov-15-2008,46,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,No Activity,Nov-22-2008,47,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Nov-29-2008,48,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,No Activity,Dec-06-2008,49,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Dec-13-2008,50,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Dec-20-2008,51,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Dec-27-2008,52,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jan-03-2009,53,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jan-10-2009,1,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jan-17-2009,2,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jan-24-2009,3,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jan-31-2009,4,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Local Activity,Feb-07-2009,5,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Local Activity,Feb-14-2009,6,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Regional,Feb-21-2009,7,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Feb-28-2009,8,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Mar-07-2009,9,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Mar-14-2009,10,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Mar-21-2009,11,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Regional,Mar-28-2009,12,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Local Activity,Apr-04-2009,13,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Local Activity,Apr-11-2009,14,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Local Activity,Apr-18-2009,15,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Apr-25-2009,16,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,May-02-2009,17,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,May-09-2009,18,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,May-16-2009,19,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,May-23-2009,20,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,May-30-2009,21,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jun-06-2009,22,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jun-13-2009,23,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jun-20-2009,24,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jun-27-2009,25,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jul-04-2009,26,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jul-11-2009,27,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jul-18-2009,28,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Jul-25-2009,29,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Aug-01-2009,30,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Aug-08-2009,31,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Aug-15-2009,32,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Aug-22-2009,33,2008-09
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Aug-29-2009,34,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Oct-04-2008,40,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Oct-11-2008,41,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Oct-18-2008,42,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Oct-25-2008,43,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Nov-01-2008,44,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Nov-08-2008,45,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Nov-15-2008,46,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Nov-22-2008,47,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Nov-29-2008,48,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Dec-06-2008,49,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Dec-13-2008,50,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Dec-20-2008,51,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Dec-27-2008,52,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Jan-03-2009,53,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Jan-10-2009,1,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Jan-17-2009,2,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Jan-24-2009,3,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Jan-31-2009,4,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Feb-07-2009,5,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Feb-14-2009,6,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Feb-21-2009,7,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Feb-28-2009,8,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Mar-07-2009,9,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Mar-14-2009,10,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Mar-21-2009,11,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Mar-28-2009,12,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Apr-04-2009,13,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Apr-11-2009,14,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Apr-18-2009,15,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Apr-25-2009,16,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,May-02-2009,17,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,May-09-2009,18,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,May-16-2009,19,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,May-23-2009,20,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,May-30-2009,21,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Jun-06-2009,22,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Jun-13-2009,23,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Jun-20-2009,24,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Jun-27-2009,25,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Jul-04-2009,26,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Jul-11-2009,27,2008-09
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Jul-18-2009,28,2008-09
