STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Oct-13-2018,41,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Oct-20-2018,42,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Oct-27-2018,43,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Nov-03-2018,44,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Nov-10-2018,45,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Nov-17-2018,46,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Nov-24-2018,47,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Dec-01-2018,48,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Dec-08-2018,49,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Dec-15-2018,50,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Dec-22-2018,51,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Dec-29-2018,52,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Jan-05-2019,1,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Jan-12-2019,2,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Jan-19-2019,3,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Jan-26-2019,4,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Feb-02-2019,5,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Feb-09-2019,6,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Feb-16-2019,7,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Feb-23-2019,8,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Mar-02-2019,9,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Mar-09-2019,10,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Mar-16-2019,11,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Mar-23-2019,12,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Mar-30-2019,13,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Widespread,Apr-06-2019,14,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Regional,Apr-13-2019,15,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,Apr-20-2019,16,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,Apr-27-2019,17,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,May-04-2019,18,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Local Activity,May-11-2019,19,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,Influenza Activity and Surveillance,Sporadic,May-18-2019,20,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Oct-06-2018,40,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Oct-13-2018,41,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Oct-20-2018,42,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Oct-27-2018,43,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Nov-03-2018,44,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Nov-10-2018,45,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Nov-17-2018,46,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Nov-24-2018,47,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Dec-01-2018,48,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Dec-08-2018,49,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Dec-15-2018,50,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Local Activity,Dec-22-2018,51,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Regional,Dec-29-2018,52,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Regional,Jan-05-2019,1,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Jan-12-2019,2,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Jan-19-2019,3,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Jan-26-2019,4,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Feb-02-2019,5,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Feb-09-2019,6,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Feb-16-2019,7,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Feb-23-2019,8,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Mar-02-2019,9,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Mar-09-2019,10,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Widespread,Mar-16-2019,11,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Regional,Mar-23-2019,12,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Regional,Mar-30-2019,13,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Local Activity,Apr-06-2019,14,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Local Activity,Apr-13-2019,15,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Local Activity,Apr-20-2019,16,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,Apr-27-2019,17,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,May-04-2019,18,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,May-11-2019,19,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,Influenza Information,Sporadic,May-18-2019,20,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Oct-06-2018,40,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,No Activity,Oct-13-2018,41,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Oct-20-2018,42,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Oct-27-2018,43,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Nov-03-2018,44,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Nov-10-2018,45,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Nov-17-2018,46,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Nov-24-2018,47,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,Dec-01-2018,48,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Dec-08-2018,49,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Dec-15-2018,50,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Dec-29-2018,52,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Jan-05-2019,1,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Jan-12-2019,2,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Jan-19-2019,3,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Jan-26-2019,4,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Feb-02-2019,5,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Feb-09-2019,6,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Feb-16-2019,7,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Feb-23-2019,8,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Widespread,Mar-02-2019,9,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Mar-09-2019,10,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Mar-16-2019,11,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Mar-23-2019,12,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Mar-30-2019,13,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Apr-06-2019,14,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Regional,Apr-13-2019,15,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Apr-20-2019,16,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Local Activity,Apr-27-2019,17,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,May-04-2019,18,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,May-11-2019,19,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,Influenza-Like Illness Surveillance Summary Archive,Sporadic,May-18-2019,20,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,Oct-06-2018,40,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,Oct-13-2018,41,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,Oct-20-2018,42,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,Oct-27-2018,43,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Nov-03-2018,44,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Local Activity,Nov-10-2018,45,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Local Activity,Nov-17-2018,46,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Local Activity,Nov-24-2018,47,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Local Activity,Dec-01-2018,48,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Dec-08-2018,49,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Dec-15-2018,50,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Dec-22-2018,51,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Dec-29-2018,52,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Jan-05-2019,1,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Jan-12-2019,2,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Widespread,Jan-19-2019,3,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Widespread,Jan-26-2019,4,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Widespread,Feb-02-2019,5,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Widespread,Feb-09-2019,6,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Widespread,Feb-16-2019,7,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Widespread,Feb-23-2019,8,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Widespread,Mar-02-2019,9,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Mar-09-2019,10,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Mar-16-2019,11,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Mar-23-2019,12,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Regional,Mar-30-2019,13,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Local Activity,Apr-06-2019,14,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,Apr-13-2019,15,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,Apr-20-2019,16,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,Apr-27-2019,17,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,May-04-2019,18,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,May-11-2019,19,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,Influenza Surveillance,Sporadic,May-18-2019,20,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Sporadic,Oct-06-2018,40,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Sporadic,Oct-13-2018,41,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Sporadic,Oct-20-2018,42,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Sporadic,Oct-27-2018,43,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Sporadic,Nov-03-2018,44,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Sporadic,Nov-10-2018,45,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Local Activity,Nov-17-2018,46,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Regional,Nov-24-2018,47,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Local Activity,Dec-01-2018,48,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Local Activity,Dec-08-2018,49,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Local Activity,Dec-15-2018,50,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Regional,Dec-22-2018,51,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Dec-29-2018,52,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Jan-05-2019,1,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Jan-12-2019,2,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Jan-19-2019,3,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Jan-26-2019,4,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Feb-02-2019,5,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Feb-09-2019,6,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Feb-16-2019,7,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Feb-23-2019,8,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Mar-02-2019,9,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Mar-09-2019,10,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Widespread,Mar-16-2019,11,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Regional,Mar-23-2019,12,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Regional,Mar-30-2019,13,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Regional,Apr-06-2019,14,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Regional,Apr-13-2019,15,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Regional,Apr-20-2019,16,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Regional,Apr-27-2019,17,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Regional,May-04-2019,18,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Local Activity,May-11-2019,19,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,Seasonal Influenza Weekly Update,Sporadic,May-18-2019,20,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,No Activity,Oct-06-2018,40,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Sporadic,Oct-13-2018,41,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Sporadic,Oct-20-2018,42,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Sporadic,Oct-27-2018,43,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Sporadic,Nov-03-2018,44,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Sporadic,Nov-10-2018,45,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Local Activity,Nov-17-2018,46,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Sporadic,Nov-24-2018,47,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Regional,Dec-01-2018,48,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Regional,Dec-08-2018,49,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Regional,Dec-15-2018,50,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Regional,Dec-22-2018,51,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Widespread,Dec-29-2018,52,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Widespread,Jan-05-2019,1,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Widespread,Jan-12-2019,2,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Widespread,Jan-19-2019,3,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Widespread,Jan-26-2019,4,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Widespread,Feb-02-2019,5,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Widespread,Feb-09-2019,6,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Widespread,Feb-16-2019,7,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Widespread,Feb-23-2019,8,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Local Activity,Mar-02-2019,9,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Regional,Mar-09-2019,10,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Local Activity,Mar-16-2019,11,2018-19
